SNo,Date,Symbol,Segment,EntryAt,Signal,Rate,QTY,TGT,SL,Cycle,ExitAt,Closure,ExitRate,Open,High,Low,Close,PP,PR,PS,NewPR,NewPS,LowWick,UpWick,Body,CandleColor,CandleType,SumBody,SMA21,SumClose,AlgoName,TSLFlag
1032,28-02-2023,ASIANPAINT,NSEFO,10.11.09,SELL,2768.1,200,2746.4,2783.7,84,10.33.03,SL,nil,2769.05,2769.05,2767.4,2767.95,2772.792262,2794.503225,2751.081298,,2746.425777,,,,,,,,,Algo1.11,
1033,28-02-2023,RELIANCE,NSEFO,09.43.03,BUY,2371.8,250,2390.4,2358.4,140,10.39.04,SL,nil,2370.9,2372.4,2370.9,2371.9,2367.730357,2386.269686,2349.191028,2390.371194,,,,,,,,,,Algo1.11,
1034,28-02-2023,HDFC,NSEFO,10.40.04,BUY,2625.5,300,2646.1,2610.7,140,11.43.04,SL,nil,2625.95,2626.95,2625.05,2625.05,2621.317857,2641.842776,2600.792938,2646.057665,,,,,,,,,,Algo1.11,
1035,28-02-2023,INFY,NSEFO,12.03.02,BUY,1515.6,400,1527.5,1507.1,196,12.52.03,SL,nil,1515.75,1516.7,1515.15,1515.2,1513.197619,1525.045956,1501.349282,1527.467148,,,,,,,,,,Algo1.11,
1036,28-02-2023,M&M,NSEFO,11.37.04,BUY,1282.9,700,1292.9,1275.7,280,12.52.03,SL,nil,1281,1283.5,1281,1283.5,1281.28631,1291.318781,1271.253838,1292.945107,,,,,,,,,,Algo1.11,
1037,28-02-2023,TCS,NSEFO,10.39.04,SELL,3361.8,175,3335.5,3380.8,28,13.55.04,TGT,nil,3364.1,3364.1,3361.05,3361.05,3365.560714,3391.913055,3339.208374,,3335.477106,,,,,,,,,Algo1.11,
1038,28-02-2023,TITAN,NSEFO,10.14.04,SELL,2421.9,375,2402.9,2435.6,28,14.08.04,TGT,nil,2423.05,2423.05,2421.5,2421.5,2424.545833,2443.530027,2405.561639,,2402.936523,,,,,,,,,Algo1.11,
1039,28-02-2023,SUNPHARMA,NSEFO,10.11.09,SELL,975.0,700,964.5,982.6,28,14.12.03,TGT,nil,975.55,975.55,974.85,974.85,976.752381,987.3013067,966.2034552,,964.47,,,,,,,,,Algo1.11,
1040,28-02-2023,BRITANNIA,NSEFO,09.45.03,BUY,4454.7,200,4489.6,4429.6,56,15.02.03,TGT,nil,4454.7,4454.7,4454.7,4454.7,4447.581548,4482.406111,4412.756984,4489.580301,,,,,,,,,,Algo1.11,
1041,01-03-2023,TCS,NSEFO,10.11.04,SELL,3360.5,175,3334.2,3379.4,56,11.17.03,SL,nil,3360.15,3360.65,3360.15,3360.6,3363.61369,3389.950786,3337.276595,,3334.187285,,,,,,,,,Algo1.11,
1042,01-03-2023,BRITANNIA,NSEFO,10.12.08,BUY,4414.9,200,4449.5,4390.0,56,12.56.04,SL,nil,4413.55,4415.85,4412,4415.85,4409.577381,4444.104372,4375.05039,4449.468667,,,,,,,,,,Algo1.11,
1043,01-03-2023,MUTHOOTFIN,NSEFO,09.43.04,BUY,967.5,550,977.9,960.0,84,12.59.04,SL,nil,967.05,967.65,967,967.65,965.1238095,975.5471467,954.7004724,977.949,,,,,,,,,,Algo1.11,
1044,01-03-2023,M&M,NSEFO,10.42.03,SELL,1297.9,700,1287.7,1305.2,84,13.58.04,TGT,nil,1297.9,1297.9,1297.9,1297.9,1300.179167,1310.35957,1289.998764,,1287.737443,,,,,,,,,Algo1.11,
1045,01-03-2023,HINDUNILVR,NSEFO,10.40.03,BUY,2474.2,300,2493.6,2460.3,140,15.18.03,EXIT,2475.9,2474.25,2474.25,2474.25,2474.25,2472.241071,2491.598719,2452.883424,2493.572986,,,,,,,,,,Algo1.11,
1046,01-03-2023,ASIANPAINT,NSEFO,10.12.08,BUY,2842.2,200,2864.5,2826.2,168,15.18.03,EXIT,2853.4,2843.15,2843.15,2841.95,2841.95,2839.521429,2861.754881,2817.287976,2864.454426,,,,,,,,,,Algo1.11,
1047,01-03-2023,INFY,NSEFO,10.39.03,BUY,1500.4,400,1512.1,1491.9,28,15.18.03,EXIT,1506.35,1499.65,1500.7,1499.65,1500.65,1497.803571,1509.531373,1486.075769,1512.148132,,,,,,,,,,Algo1.11,
1048,01-03-2023,HDFC,NSEFO,09.43.03,SELL,2622.5,300,2602.0,2637.3,28,15.18.03,EXIT,2628.9,2622.95,2623,2622.1,2622.5,2627.243452,2647.814769,2606.672136,,2601.965825,,,,,,,,,Algo1.11,
1049,01-03-2023,RELIANCE,NSEFO,10.39.03,BUY,2342.9,250,2361.2,2329.7,56,15.18.04,EXIT,2351.9,2342.4,2343.85,2341.7,2343.0,2341.140476,2359.471606,2322.809346,2361.244907,,,,,,,,,,Algo1.11,
1050,01-03-2023,TITAN,NSEFO,10.15.04,BUY,2402.8,375,2421.6,2389.3,56,15.18.04,EXIT,2399.6,2402.1,2403.1,2402.1,2403.1,2400.294643,2419.08895,2381.500336,2421.613924,,,,,,,,,,Algo1.11,
1051,22-02-2023,BANKNIFTY,INDEX,12.10.03,BUY,40164.0,25,40296.5,40068.6,,13.29.04,SL,nil,40166.9,40177,40159.65,40159.65,40154.91607,40287.42729,40022.40485,40296.5412,,,,,,,,,,Algo1.11,
1052,23-02-2023,BANKNIFTY,INDEX,10.39.04,SELL,40057.8,25,39925.6,40153.0,,10.56.04,TGT,nil,40075,40084.2,40040,40053.6,40067.8744,40200.09839,39935.65042,,39925.60926,,,,,,,,,Algo1.11,
1053,23-02-2023,NIFTY,INDEX,12.03.03,SELL,17578.1,50,17520.1,17619.9,,15.03.06,TGT,nil,17577.75,17580,17575.8,17578.35,17578.5881,17636.59744,17520.57875,,17520.09227,,,,,,,,,Algo1.11,
1054,24-02-2023,NIFTY,INDEX,11.07.05,BUY,17620.5,50,17678.6,17578.6,,11.47.03,SL,nil,17619,17623.85,17618,17620.0,17619.925,17678.07075,17561.77925,17678.64765,,,,,,,,,,Algo1.11,
1055,24-02-2023,BANKNIFTY,INDEX,12.03.03,BUY,40279.7,25,40412.6,40184.0,,12.57.03,SL,nil,40277.9,40288,40274,40278.45,40273.46667,40406.36911,40140.56423,40412.62301,,,,,,,,,,Algo1.11,
1056,27-02-2023,BANKNIFTY,INDEX,10.41.03,SELL,40140.9,25,40008.4,40236.3,,11.06.03,SL,nil,40157.1,40157.1,40135.55,40135.55,40143.13274,40275.60508,40010.6604,,40008.43503,,,,,,,,,Algo1.11,
1057,28-02-2023,BANKNIFTY,INDEX,09.43.03,BUY,40565.9,25,40699.8,40469.5,,09.55.03,SL,nil,40573.95,40580,40561.25,40561.25,40557.89821,40691.73928,40424.05715,40699.76747,,,,,,,,,,Algo1.11,
1058,01-03-2023,BANKNIFTY,INDEX,10.39.03,BUY,40790.3,25,40924.9,40693.4,,14.45.05,TGT,nil,40796.95,40797.2,40788,40788.0,40767.99048,40902.52484,40633.45611,40924.90799,,,,,,,,,,Algo1.11,
1059,03-03-2023,BANKNIFTY,INDEX,11.07.04,SELL,41341.6,25,41205.2,41439.8,,11.40.03,SL,nil,41340,41345.1,41331,41345.05,41347.48512,41483.93182,41211.03842,,41205.17272,,,,,,,,,Algo1.11,
1060,08-03-2023,BANKNIFTY,INDEX,10.11.04,BUY,41419.9,25,41556.6,41321.5,,14.00.04,TGT,nil,41432.5,41432.5,41399.5,41423.75,41418.17619,41554.85617,41281.49621,41556.58567,,,,,,,,,,Algo1.11,
1061,09-03-2023,BANKNIFTY,INDEX,10.11.03,SELL,41584.7,25,41447.5,41683.5,,11.55.03,SL,nil,41588.6,41593.15,41580.55,41582.6,41591.04048,41728.29091,41453.79004,,41447.47049,,,,,,,,,Algo1.11,
1062,10-03-2023,BANKNIFTY,INDEX,10.39.04,BUY,40706.5,25,40840.8,40609.8,,12.18.04,SL,nil,40719,40719,40700,40703.55,40697.27798,40831.57899,40562.97696,40840.83145,,,,,,,,,,Algo1.11,
1063,13-03-2023,BANKNIFTY,INDEX,10.11.04,BUY,40639.9,25,40774.0,40543.3,,11.06.03,SL,nil,40642.05,40648.7,40632.45,40639.15,40633.34286,40767.43289,40499.25283,40774.01167,,,,,,,,,,Algo1.11,
1064,15-03-2023,BANKNIFTY,INDEX,10.17.03,SELL,39842.0,25,39710.5,39936.7,,10.47.03,TGT,nil,39840.2,39850.8,39836.35,39840.4,39858.36488,39989.89749,39726.83228,,39710.5214,,,,,,,,,Algo1.11,
1065,17-03-2023,BANKNIFTY,INDEX,10.39.03,SELL,39427.9,25,39297.8,39521.6,,11.13.03,TGT,nil,39420.8,39439.5,39412.1,39430.0,39441.97738,39572.13591,39311.81886,,39297.78793,,,,,,,,,Algo1.11,
1066,20-03-2023,BANKNIFTY,INDEX,09.43.04,BUY,39443.2,25,39573.4,39349.5,,09.57.04,SL,nil,39455.15,39455.15,39417.55,39450.0,39444.23512,39574.40109,39314.06914,39573.36256,,,,,,,,,,Algo1.11,
1067,21-03-2023,BANKNIFTY,INDEX,10.39.04,SELL,39650.2,25,39519.4,39744.4,,12.46.04,SL,nil,39643.3,39659.9,39637.1,39652.0,39659.21012,39790.08551,39528.33473,,39519.35434,,,,,,,,,Algo1.11,
1068,22-03-2023,BANKNIFTY,INDEX,10.44.03,BUY,40076.6,25,40208.9,39981.4,,14.41.04,SL,nil,40070,40085.05,40070,40075.6,40056.68929,40188.87636,39924.50221,40208.85278,,,,,,,,,,Algo1.11,
1069,23-03-2023,BANKNIFTY,INDEX,09.43.04,BUY,39924.5,25,40056.3,39829.6,,09.49.04,TGT,nil,39926.85,39935.9,39902.75,39929.75,39916.52917,40048.25371,39784.80462,40056.25085,,,,,,,,,,Algo1.11,
1070,27-03-2023,BANKNIFTY,INDEX,12.52.05,SELL,39555.5,25,39425.0,39649.5,,13.16.03,TGT,nil,39572,39572,39550,39550.0,39575.07679,39705.67454,39444.47903,,39424.96685,,,,,,,,,Algo1.11,
1071,28-03-2023,BANKNIFTY,INDEX,10.11.07,SELL,39489.2,25,39358.9,39583.0,,13.10.05,SL,nil,39493.25,39493.25,39485.25,39489.05,39498.23095,39628.57511,39367.88679,,39358.88564,,,,,,,,,Algo1.11,
1072,29-03-2023,BANKNIFTY,INDEX,09.47.04,SELL,39691.3,25,39560.3,39785.6,,10.24.04,SL,nil,39700.8,39706.85,39683.1,39687.7,39693.33036,39824.31835,39562.34237,,39560.31871,,,,,,,,,Algo1.11,
1074,02-01-2023,NIFTY,INDEX,09.19.02,BUY,18205.33333,5,18239.63333,18188.18333,148,09.23.04,SL,nil,18212,18213.65,18196.5,18205.85,18205.33333,,,,,9.35,1.65,6.15,G,Breakout,2.28176,1225.804672,352858.6,Algo2.11,
1075,02-01-2023,M&M,NSEFO,09.19.02,SELL,1250.733333,80,1242.533333,1254.833333,156,09.22.06,SL,nil,1249.65,1252.1,1248,1252.1,1250.733333,,,,,1.65,0.0,2.45,R,Breakout,2.07239,3346.095865,408622.85,Algo2.11,
1077,02-01-2023,TECHM,NSECM,09.24.02,SELL,1013.2,99,1011.7,1013.95,104,09.25.03,SL,nil,1013,1013.45,1012.7,1013.45,1013.2,,,,,0.3,0.0,0.45,R,Normal,1.03778,710.7080493,227207.5,Algo2.11,
1119,10-02-2023,AXISBANK,NSECM,09.29.03,BUY,871.6166667,115,882.0301267,862.2032067,15,15.18.04,EXIT,867.5,872.1,872.1,871.1,871.65,871.6166667,,,,,0.55,0.0,0.45,G,Breakout,0.42143,341.5507074,8502.35,Algo2.11,
1120,10-02-2023,BRITANNIA,NSEFO,09.29.04,BUY,4646.383333,22,4672.86525,4623.151417,36,09.50.03,SL,,4648.55,4648.55,4645.3,4645.3,4646.383333,,,,,0.0,0.0,3.25,G,Breakout,0.93529,3014.078745,88632.6,Algo2.11,
1121,10-02-2023,TECHM,NSECM,09.30.03,SELL,1006.833333,99,1000.299167,1011.8675,72,11.04.03,SL,,1006,1007.5,1006,1007.0,1006.833333,,,,,0.0,0.5,1.0,R,Breakout,0.68289,657.7828412,124699.15,Algo2.11,
1122,10-02-2023,HDFC,NSEFO,09.32.04,BUY,2685.716667,37,2703.09525,2672.288083,181,09.50.03,SL,,2687.1,2688.2,2684.25,2684.7,2685.716667,,,,,0.45,1.1,2.4,G,Breakout,1.27804,3193.342788,418214.4,Algo2.11,
1123,10-02-2023,LUPIN,NSECM,09.33.05,SELL,738.5666667,135,728.5401467,746.5431867,208,10.15.03,SL,,737.95,739.25,737.2,739.25,738.5666667,,,,,0.75,0.0,1.3,R,Breakout,0.80698,924.5341423,443380.65,Algo2.11,
1124,10-02-2023,SUNPHARMA,NSEFO,09.33.06,SELL,1004.75,100,998.97625,1009.77375,234,12.54.02,SL,,1004.5,1005,1004.25,1005.0,1004.75,,,,,0.25,0.0,0.5,R,Normal,0.7648,3141.782816,533525.55,Algo2.11,
1125,10-02-2023,TCS,NSEFO,09.34.06,BUY,3520.416667,28,3542.11875,3502.814583,280,14.04.00,TGT,,3522,3522.6,3518.5,3520.15,3520.416667,,,,,1.65,0.6,1.85,G,Breakout,1.39576,3757.875757,642553.2,Algo2.11,
1126,13-02-2023,AUROPHARMA,NSECM,09.24.04,SELL,470.95,212,465.01374,476.03626,142,10.24.04,SL,,470.4,471.25,470.4,471.2,470.95,,,,,0.0,0.05,0.8,R,Normal,1.42706,5156.639066,324906.2,Algo2.11,
1127,13-02-2023,BANKNIFTY,INDEX,09.25.07,BUY,41633.85,2,41821.79171,41496.4583,219,09.56.02,SL,,41662.3,41667.55,41617,41617.0,41633.85,,,,,0.0,5.25,45.3,G,Breakout,1.7229,2363.643083,511561.7,Algo2.11,
1128,13-02-2023,BHARTIARTL,NSECM,09.27.06,SELL,774.3333333,129,764.8705333,782.6961333,303,15.18.04,EXIT,768.5,773.7,774.8,773.7,774.5,774.3333333,,,,,0.0,0.3,0.8,R,Normal,1.25563,639.2767025,662171.4,Algo2.11,
1129,14-02-2023,GLENMARK,NSEFO,09.17.05,SELL,421.1833333,237,415.0845533,425.7321133,79,09.18.04,SL,nil,420.4,421.7,420.15,421.7,421.1833333,,,,,0.25,0.0,1.3,R,Normal,2.47639,735.720947,129518.75,Algo2.11,
1130,15-02-2023,TCS,NSEFO,09.16.04,BUY,3491.65,29,3531.10825,3474.19175,46,09:24:04,SL,,3499.15,3504.6,3482.6,3487.75,3491.65,,,,,5.15,5.45,11.4,G,Breakout,4.325,3927.085724,107302.7,Algo2.11,
1131,15-02-2023,BHARTIARTL,NSECM,09.17.03,SELL,776.05,129,766.11866,784.43134,65,15.04.02,SL,,775.55,776.65,775.1,776.4,776.05,,,,,0.45,0.25,0.85,R,Normal,3.08875,958.9793135,119404.35,Algo2.11,
1132,15-02-2023,BANKNIFTY,INDEX,09.21.03,BUY,41647.01667,2,41808.45182,41509.58151,266,15.18.04,EXIT,41798.85,41656.5,41659,41635,41647.05,41647.01667,,,,,12.05,2.5,9.45,G,Breakout,1.9925,2031.165771,605252.9,Algo2.11,
1133,16-02-2023,SUNPHARMA,NSEFO,09.16.05,SELL,999.7333333,100,990.6846667,1004.732,42,09.21.06,SL,nil,997.5,1001.55,997.5,1000.15,999.7333333,,,,,0.0,1.4,2.65,R,Normal,2.85435,3771.230676,99901.1,Algo2.11,
1134,16-02-2023,ASIANPAINT,NSEFO,09.19.04,BUY,2800.866667,36,2816.721,2786.862333,175,09.57.00,TGT,,2802.1,2802.1,2800.25,2800.25,2800.866667,,,,,0.0,0.0,1.85,G,Breakout,1.75521,859.1570202,352947.5,Algo2.11,
1135,16-02-2023,M&M,NSEFO,09.21.06,SELL,1386.466667,72,1377.634333,1393.399,41,09.38.03,SL,,1385.2,1387.1,1385.2,1387.1,1386.466667,,,,,0.0,0.0,1.9,R,Breakout,1.34444,3588.095383,98013.95,Algo2.11,
1136,16-02-2023,MUTHOOTFIN,NSEFO,09.21.06,SELL,1003.716667,100,998.5980833,1008.73525,45,09.27.01,TGT,,1003.65,1003.75,1003.65,1003.75,1003.716667,,,,,0.0,0.0,0.1,R,Normal,1.29,4158.041592,102584.8,Algo2.11,
1137,16-02-2023,IRCTC,NSECM,09.22.08,SELL,647.5666667,154,640.0729467,654.5603867,73,15.18.04,EXIT,649.05,647.4,647.8,647.3,647.6,647.5666667,,,,,0.1,0.2,0.2,R,Normal,1.10784,656.2653786,126447.3,Algo2.11,
1138,16-02-2023,TECHM,NSECM,09.27.04,SELL,1098.233333,91,1087.592167,1103.7245,305,09.21.06,SL,,1095.75,1099.95,1094.8,1099.95,1098.233333,,,,,0.95,0.0,4.2,R,Breakout,1.80747,648.1154765,669296.6,Algo2.11,
1139,17-02-2023,TATAMOTORS,NSECM,09.16.03,SELL,438.4666667,228,429.3312267,443.2021067,18,15.18.04,EXIT,439.75,436,440.4,436,439.0,438.4666667,,,,,0.0,1.4,3.0,R,Breakout,2.0875,501.064364,11376.65,Algo2.11,
1140,17-02-2023,DABUR,NSECM,09.17.03,SELL,532.4666667,188,524.2660267,538.2173067,51,15.18.04,EXIT,534.85,531.55,533.5,531.05,532.85,532.4666667,,,,,0.5,0.65,1.3,R,Normal,3.875,5827.598557,110318.75,Algo2.11,
1141,17-02-2023,CANBK,NSECM,09.17.03,SELL,293.0333333,341,289.3685733,296.1980933,66,15.18.04,EXIT,294,292.75,293.25,292.75,293.1,293.0333333,,,,,0.0,0.15,0.35,R,Normal,2.76562,722.8512432,119732.9,Algo2.11,
1142,17-02-2023,JSWSTEEL,NSECM,09.17.03,SELL,730.6333333,137,719.7924933,738.5241733,70,15.18.04,EXIT,729,729.15,732.1,729.15,730.65,730.6333333,,,,,0.0,1.45,1.5,R,Normal,2.91176,668.4817309,123610.15,Algo2.11,
1143,17-02-2023,HDFC,NSEFO,09.19.03,BUY,2690.216667,37,2710.16775,2676.765583,179,13.01.02,SL,,2694.55,2694.55,2688.05,2688.05,2690.216667,,,,,0.0,0.0,6.5,G,Breakout,3.97662,3172.291605,417301.65,Algo2.11,
1144,17-02-2023,LUPIN,NSECM,09.20.02,SELL,679.2666667,147,670.7805867,686.6027467,206,09.35.02,SL,,678.5,679.65,678.5,679.65,679.2666667,,,,,0.0,0.0,1.15,R,Normal,2.34576,702.555415,442543.65,Algo2.11,
1145,17-02-2023,BANKNIFTY,INDEX,09.21.03,BUY,41454.8,2,41652.45084,41317.99916,271,11.30.02,SL,,41479.1,41481.85,41421,41461.55,41454.8,,,,,40.55,2.75,17.55,G,Breakout,3.11917,2681.041304,627858.1,Algo2.11,
1150,20-02-2023,TVSMOTOR,NSECM,09.19.04,SELL,1109.5,90,1099.6025,1115.0475,155,09.21.04,SL,nil,1107.1,1111.35,1107,1110.15,1109.5,,,,,0.1,1.2,3.05,R,Breakout,1.44923,987.2097076,324361.05,Algo2.11,
1152,21-02-2023,MARICO,NSECM,09.17.04,SELL,492.95,203,485.67614,498.27386,58,10.54.02,SL,,492,493.6,491.65,493.6,492.95,,,,,0.35,0.0,1.6,R,Normal,1.7413,1092.935523,112388.35,Algo2.11,
1153,21-02-2023,LUPIN,NSECM,09.17.04,SELL,664.95,150,655.06854,672.13146,67,09.51.02,SL,,663.5,666.1,663.4,665.35,664.95,,,,,0.1,0.75,1.85,R,Breakout,1.82222,684.9605071,118832.75,Algo2.11,
1154,21-02-2023,TATASTEEL,NSECM,09.17.05,SELL,113.1,884,111.16481,114.78519,88,15.18.04,EXIT,113.05,112.95,113.2,112.95,113.15,113.1,,,,,0.0,0.05,0.2,R,Normal,1.7527,4174.42354,203272.0,Algo2.11,
1155,21-02-2023,BHARATFORG,NSECM,09.19.03,SELL,863.6666667,116,850.3390667,872.9942667,140,15.18.04,EXIT,855,862,865,861,865.0,863.6666667,,,,,1.0,0.0,3.0,R,Breakout,1.44083,5231.013267,317628.45,Algo2.11,
1156,21-02-2023,HDFCLIFE,NSECM,09.19.03,SELL,513.0833333,195,506.2920333,518.6246333,141,10.39.01,TGT,,512.75,513.6,512.35,513.3,513.0833333,,,,,0.4,0.3,0.55,R,Normal,1.42623,5496.316359,318141.75,Algo2.11,
1157,21-02-2023,DABUR,NSECM,09.19.04,SELL,537.15,186,530.69878,542.95122,144,15.18.04,EXIT,535,536.8,537.45,536.8,537.2,537.15,,,,,0.0,0.25,0.4,R,Normal,1.40234,2744.250806,319807.55,Algo2.11,
1158,21-02-2023,TATACONSUM,NSECM,09.22.03,SELL,725.1166667,138,716.7354067,732.9479267,282,15.18.04,EXIT,726.3,724.75,725.3,724.75,725.3,725.1166667,,,,,0.0,0.0,0.55,R,Normal,1.4121,2879.89997,636162.35,Algo2.11,
1159,22-02-2023,VEDL,NSECM,09.16.08,SELL,307.2333333,325,302.3152133,310.5514533,9,09.45.02,TGT,,306.4,308,306.4,307.3,307.2333333,,,,,0.0,0.7,0.9,R,Normal,4.53,1824.488612,52463.25,Algo2.11,
1160,22-02-2023,SBIN,NSECM,09.17.02,SELL,520.0666667,192,513.2499467,525.6833867,56,14.06.01,TGT,,519.35,520.5,519.3,520.4,520.0666667,,,,,0.05,0.1,1.05,R,Normal,2.21591,1613.839865,110957.25,Algo2.11,
1161,23-02-2023,MARICO,NSECM,09.17.02,SELL,503.1,199,496.31652,508.53348,53,10.24.01,TGT,,502.45,503.6,502.25,503.45,503.1,,,,,0.2,0.15,1.0,R,Normal,2.22105,4092.869794,104847.4,Algo2.11,
1162,23-02-2023,NIFTY,INDEX,09.21.03,BUY,17547.06667,6,17631.77199,17489.16135,263,09.35.01,SL,,17559.2,17563.8,17537,17540.4,17547.06667,,,,,3.4,4.6,18.8,G,Breakout,2.96164,2398.902231,587825.95,Algo2.11,
1163,24-02-2023,POWERGRID,NSECM,09.16.03,SELL,213.3333333,469,209.5293333,215.6373333,25,15.18.04,EXIT,215.3,212.4,213.9,212.4,213.7,213.3333333,,,,,0.0,0.2,1.3,R,Breakout,1.06333,591.6019927,15988.85,Algo2.11,
1164,24-02-2023,HDFCLIFE,NSECM,09.18.03,SELL,489.1833333,204,483.0001533,494.4665133,94,13.05.00,TGT,,488.9,489.5,488.6,489.45,489.1833333,,,,,0.3,0.05,0.55,R,Normal,1.7119,5703.470648,210006.85,Algo2.11,
1165,24-02-2023,UPL,NSECM,09.18.03,SELL,752.15,133,741.07678,760.27322,110,12.17.00,TGT,,750.6,753.2,750.25,753.0,752.15,,,,,0.35,0.2,2.4,R,Breakout,1.54732,658.2753437,219676.0,Algo2.11,
1166,24-02-2023,NIFTY,INDEX,09.22.03,BUY,17672.93333,6,17762.85401,17614.61265,308,09.51.02,SL,,17691.1,17694,17662.4,17662.4,17672.93333,,,,,0.0,2.9,28.7,G,Breakout,1.6805,1184.807465,664481.65,Algo2.11,
1167,24-02-2023,BANKNIFTY,INDEX,09.22.03,BUY,40447.3,2,40641.97609,40313.82391,309,09.51.02,SL,,40480.85,40486.7,40425.5,40429.7,40447.3,,,,,4.2,5.85,51.15,G,Breakout,1.98969,2327.233169,704911.35,Algo2.11,
1168,24-02-2023,TCS,NSEFO,09.22.04,BUY,3448.133333,29,3471.624,3430.892667,322,11.14.02,SL,,3450.8,3451.25,3445,3448.15,3448.133333,,,,,3.15,0.45,2.65,G,Breakout,1.97486,4363.111002,728461.85,Algo2.11,
1169,24-02-2023,AMBUJACEM,NSECM,09.23.02,SELL,344.6666667,290,339.1942667,348.3890667,329,11.49.02,TGT,,343.9,345.35,343.6,345.05,344.6666667,,,,,0.3,0.3,1.15,R,Normal,1.7974,4447.417194,733313.2,Algo2.11,
1170,27-02-2023,BANKNIFTY,INDEX,09.19.06,BUY,40012.78333,2,40183.22552,39880.74115,68,09.27.02,TGT,,40033.95,40033.95,39995.55,40008.85,40012.78333,,,,,13.3,0.0,25.1,G,Breakout,2.03049,2223.682523,172792.05,Algo2.11,
1171,27-02-2023,LUPIN,NSECM,09.21.05,SELL,656.8166667,152,648.8230467,663.9102867,159,10.26.02,TGT,,656.6,657.15,656.25,657.05,656.8166667,,,,,0.35,0.1,0.45,R,Normal,0.99925,769.9539657,321874.8,Algo2.11,
1172,27-02-2023,BHARATFORG,NSECM,09.25.05,SELL,820.4833333,122,808.7221133,829.3445533,329,09.51.02,EXIT,822.45,819.5,821.45,818.55,821.45,820.4833333,,,,,0.95,0.0,1.95,R,Breakout,1.87744,5438.01034,724878.9,Algo2.11,
1173,28-02-2023,AUROPHARMA,NSECM,09.19.02,SELL,461.4666667,217,453.5328267,466.4505067,143,09.51.02,SL,,459.8,462.75,459.8,461.85,461.4666667,,,,,0.0,0.9,2.05,R,Breakout,1.95077,5176.430579,310074.55,Algo2.11,
1174,28-02-2023,LUPIN,NSECM,09.19.02,SELL,654.3666667,153,644.6995067,661.4338267,159,12.17.00,SL,,653.4,655.35,652.75,655.0,654.3666667,,,,,0.65,0.35,1.6,R,Normal,1.83176,595.3064167,320130.25,Algo2.11,
1175,28-02-2023,COALINDIA,NSECM,09.19.03,SELL,216.9666667,461,214.5234267,219.3099067,179,09.51.02,TGT,,216.9,217,216.9,217.0,216.9666667,,,,,0.0,0.0,0.1,R,Normal,2.22874,2932.29141,396859.4,Algo2.11,
1176,28-02-2023,IRCTC,NSECM,09.20.03,SELL,605.0333333,165,597.0489733,611.5676933,214,15.18.04,EXIT,609.25,604.4,605.55,604.1,605.45,605.0333333,,,,,0.3,0.1,1.05,R,Normal,2.12727,608.8937445,429186.45,Algo2.11,
1177,01-03-2023,COALINDIA,NSECM,09.16.04,SELL,214.7333333,466,211.4142133,217.0524533,29,14.46.01,SL,,214.35,215.1,214.1,215.0,214.7333333,,,,,0.25,0.1,0.65,R,Normal,3.82381,1238.738707,37315.3,Algo2.11,
1178,01-03-2023,JUBLFOOD,NSECM,09.16.04,SELL,442.45,226,434.12154,447.22846,31,15.18.04,EXIT,443.1,440.1,443.65,440.1,443.6,442.45,,,,,0.0,0.05,3.5,R,Normal,3.93478,1335.819001,38508.45,Algo2.11,
1179,02-03-2023,BRITANNIA,NSEFO,09.17.04,BUY,4377.666667,23,4422.555,4355.778333,52,09.26.04,SL,,4392.05,4393,4370,4370.0,4377.666667,,,,,0.0,0.95,22.05,G,Breakout,3.53387,1719.754547,73183.25,Algo2.11,
1180,02-03-2023,TCS,NSEFO,09.17.04,BUY,3353.516667,30,3379.43425,3336.749083,79,09.35.04,SL,,3359.15,3359.15,3350,3351.4,3353.516667,,,,,1.4,0.0,7.75,G,Breakout,3.00686,918.095188,101395.05,Algo2.11,
1181,02-03-2023,POWERGRID,NSECM,09.21.04,SELL,217.5,460,214.701,219.849,273,12.17.04,SL,,217.2,217.65,217.2,217.65,217.5,,,,,0.0,0.0,0.45,R,Normal,1.72931,761.23788,363746.5,Algo2.11,
1182,03-03-2023,MUTHOOTFIN,NSECM,09.19.04,SELL,955.8333333,105,942.6103333,966.1563333,187,15.18.04,EXIT,950.4,954.05,956.95,954.05,956.5,955.8333333,,,,,0.0,0.45,2.45,R,Breakout,1.99643,815.0567414,313181.4,Algo2.11,
1183,03-03-2023,HDFCLIFE,NSECM,09.22.02,SELL,483.85,207,477.57442,489.07558,291,12.13.02,SL,,483.15,484.2,483.15,484.2,483.85,,,,,0.0,0.0,1.05,R,Normal,1.87517,2820.765962,544317.55,Algo2.11,
1184,08-03-2023,SUNPHARMA,NSECM,09.17.02,SELL,962.0166667,104,949.1768867,972.4064467,79,10.46.00,TGT,,960.8,962.95,960.5,962.6,962.0166667,,,,,0.3,0.35,1.8,R,Normal,2.19219,1085.491803,122538.45,Algo2.11,
1185,08-03-2023,BANKNIFTY,INDEX,09.17.02,BUY,41267.36667,2,41450.69898,41131.18436,87,09.37.00,TGT,,41294.25,41298.8,41251.65,41251.65,41267.36667,,,,,0.0,4.55,42.6,G,Breakout,6.31731,2133.551966,173823.3,Algo2.11,
